trkpt - lon,trkpt - lat,trkpt - ele,trkpt - time,time,Day
-58.866894,-34.456615,31.009193,2015-11-29T10:13:10.205-03:00,10:13:10:1310,2015-11-29
-58.86683,-34.4567,32.538322,2015-11-29T10:13:14.062-03:00,10:13:14:1314,2015-11-29
-58.866776,-34.456787,33.732166,2015-11-29T10:13:17.918-03:00,10:13:17:1317,2015-11-29
-58.866707,-34.45686,34.056034,2015-11-29T10:13:21.775-03:00,10:13:21:1321,2015-11-29
-58.866596,-34.456905,32.969627,2015-11-29T10:13:25.632-03:00,10:13:25:1325,2015-11-29
-58.866585,-34.456993,31.975222,2015-11-29T10:13:29.489-03:00,10:13:29:1329,2015-11-29
-58.86669,-34.457027,30.92992,2015-11-29T10:13:33.346-03:00,10:13:33:1333,2015-11-29
-58.86678,-34.45697,29.948238,2015-11-29T10:13:37.203-03:00,10:13:37:1337,2015-11-29
-58.86685,-34.45688,28.741446,2015-11-29T10:13:41.060-03:00,10:13:41:1341,2015-11-29
-58.866913,-34.456802,28.361908,2015-11-29T10:13:44.917-03:00,10:13:44:1344,2015-11-29
-58.866974,-34.456715,28.341152,2015-11-29T10:13:48.773-03:00,10:13:48:1348,2015-11-29
-58.86703,-34.456623,28.319706,2015-11-29T10:13:52.630-03:00,10:13:52:1352,2015-11-29
-58.86708,-34.456535,28.299604,2015-11-29T10:13:56.487-03:00,10:13:56:1356,2015-11-29
-58.867157,-34.45645,28.277315,2015-11-29T10:14:00.344-03:00,10:14:00:140,2015-11-29
-58.86724,-34.456356,28.253359,2015-11-29T10:14:04.201-03:00,10:14:04:144,2015-11-29
-58.867317,-34.456264,28.230171,2015-11-29T10:14:08.058-03:00,10:14:08:148,2015-11-29
-58.867386,-34.456177,28.20792,2015-11-29T10:14:11.915-03:00,10:14:11:1411,2015-11-29
-58.86746,-34.4561,28.188305,2015-11-29T10:14:15.772-03:00,10:14:15:1415,2015-11-29
-58.86752,-34.456024,28.168785,2015-11-29T10:14:19.628-03:00,10:14:19:1419,2015-11-29
-58.867588,-34.455933,27.226717,2015-11-29T10:14:23.485-03:00,10:14:23:1423,2015-11-29
-58.86764,-34.45585,26.959091,2015-11-29T10:14:27.342-03:00,10:14:27:1427,2015-11-29
-58.867706,-34.45576,26.913218,2015-11-29T10:14:31.199-03:00,10:14:31:1431,2015-11-29
-58.867775,-34.45569,26.871899,2015-11-29T10:14:35.056-03:00,10:14:35:1435,2015-11-29
-58.86786,-34.455616,26.828444,2015-11-29T10:14:38.913-03:00,10:14:38:1438,2015-11-29
-58.867958,-34.455585,26.78879,2015-11-29T10:14:42.770-03:00,10:14:42:1442,2015-11-29
-58.868053,-34.455658,26.741291,2015-11-29T10:14:46.627-03:00,10:14:46:1446,2015-11-29
-58.868153,-34.455734,25.310781,2015-11-29T10:14:50.483-03:00,10:14:50:1450,2015-11-29
-58.868267,-34.45579,23.795725,2015-11-29T10:14:54.340-03:00,10:14:54:1454,2015-11-29
-58.86838,-34.45585,22.787682,2015-11-29T10:14:58.197-03:00,10:14:58:1458,2015-11-29
-58.868492,-34.455914,22.205355,2015-11-29T10:15:02.054-03:00,10:15:02:152,2015-11-29
-58.868584,-34.455963,21.9165,2015-11-29T10:15:05.911-03:00,10:15:05:155,2015-11-29
-58.868706,-34.456017,21.86521,2015-11-29T10:15:09.768-03:00,10:15:09:159,2015-11-29
-58.86882,-34.45605,21.632586,2015-11-29T10:15:13.625-03:00,10:15:13:1513,2015-11-29
-58.868942,-34.456097,20.9603,2015-11-29T10:15:17.482-03:00,10:15:17:1517,2015-11-29
-58.869064,-34.45615,20.244688,2015-11-29T10:15:21.338-03:00,10:15:21:1521,2015-11-29
-58.869175,-34.45621,19.89812,2015-11-29T10:15:25.195-03:00,10:15:25:1525,2015-11-29
-58.869286,-34.456272,19.841408,2015-11-29T10:15:29.052-03:00,10:15:29:1529,2015-11-29
-58.86939,-34.45635,19.701328,2015-11-29T10:15:32.909-03:00,10:15:32:1532,2015-11-29
-58.86948,-34.456413,19.582615,2015-11-29T10:15:36.766-03:00,10:15:36:1536,2015-11-29
-58.86958,-34.456463,19.464884,2015-11-29T10:15:40.623-03:00,10:15:40:1540,2015-11-29
-58.869675,-34.456512,19.35184,2015-11-29T10:15:44.480-03:00,10:15:44:1544,2015-11-29
-58.86977,-34.45656,18.479656,2015-11-29T10:15:48.337-03:00,10:15:48:1548,2015-11-29
-58.869896,-34.456615,17.70849,2015-11-29T10:15:52.193-03:00,10:15:52:1552,2015-11-29
-58.869995,-34.45666,17.356735,2015-11-29T10:15:56.050-03:00,10:15:56:1556,2015-11-29
-58.870113,-34.456726,17.194141,2015-11-29T10:15:59.907-03:00,10:15:59:1559,2015-11-29
-58.870228,-34.456783,17.03392,2015-11-29T10:16:03.764-03:00,10:16:03:163,2015-11-29
-58.870266,-34.45688,16.959766,2015-11-29T10:16:07.621-03:00,10:16:07:167,2015-11-29
-58.87021,-34.456963,16.811478,2015-11-29T10:16:11.478-03:00,10:16:11:1611,2015-11-29
-58.8701,-34.457035,16.46511,2015-11-29T10:16:15.335-03:00,10:16:15:1615,2015-11-29
-58.87001,-34.45712,16.108728,2015-11-29T10:16:19.192-03:00,10:16:19:1619,2015-11-29
-58.86994,-34.45719,15.939427,2015-11-29T10:16:23.048-03:00,10:16:23:1623,2015-11-29
-58.86986,-34.457294,15.91366,2015-11-29T10:16:26.905-03:00,10:16:26:1626,2015-11-29
-58.8698,-34.457386,15.804344,2015-11-29T10:16:30.762-03:00,10:16:30:1630,2015-11-29
-58.86972,-34.457478,15.611675,2015-11-29T10:16:34.619-03:00,10:16:34:1634,2015-11-29
-58.86964,-34.457565,15.88283,2015-11-29T10:16:38.476-03:00,10:16:38:1638,2015-11-29
-58.869568,-34.457645,16.13335,2015-11-29T10:16:42.333-03:00,10:16:42:1642,2015-11-29
-58.869495,-34.45773,16.391048,2015-11-29T10:16:46.190-03:00,10:16:46:1646,2015-11-29
-58.869415,-34.457825,16.680593,2015-11-29T10:16:50.046-03:00,10:16:50:1650,2015-11-29
-58.869358,-34.457924,16.956234,2015-11-29T10:16:53.903-03:00,10:16:53:1653,2015-11-29
-58.869297,-34.458023,17.234566,2015-11-29T10:16:57.760-03:00,10:16:57:1657,2015-11-29
-58.86923,-34.4581,17.469162,2015-11-29T10:17:01.617-03:00,10:17:01:171,2015-11-29
-58.869164,-34.45821,17.780687,2015-11-29T10:17:05.474-03:00,10:17:05:175,2015-11-29
-58.869106,-34.45831,18.052963,2015-11-29T10:17:09.331-03:00,10:17:09:179,2015-11-29
-58.869053,-34.45839,18.277916,2015-11-29T10:17:13.188-03:00,10:17:13:1713,2015-11-29
-58.869,-34.45849,18.551987,2015-11-29T10:17:17.045-03:00,10:17:17:1717,2015-11-29
-58.868923,-34.458576,18.814842,2015-11-29T10:17:20.901-03:00,10:17:20:1720,2015-11-29
-58.868855,-34.45866,19.069626,2015-11-29T10:17:24.758-03:00,10:17:24:1724,2015-11-29
-58.86878,-34.45875,19.347284,2015-11-29T10:17:28.615-03:00,10:17:28:1728,2015-11-29
-58.86872,-34.45884,19.599823,2015-11-29T10:17:32.472-03:00,10:17:32:1732,2015-11-29
-58.868664,-34.45893,19.857746,2015-11-29T10:17:36.329-03:00,10:17:36:1736,2015-11-29
-58.868603,-34.45902,20.104677,2015-11-29T10:17:40.186-03:00,10:17:40:1740,2015-11-29
-58.86853,-34.459087,20.332321,2015-11-29T10:17:44.043-03:00,10:17:44:1744,2015-11-29
-58.868446,-34.459164,20.592262,2015-11-29T10:17:47.900-03:00,10:17:47:1747,2015-11-29
-58.86834,-34.459213,20.842335,2015-11-29T10:17:51.756-03:00,10:17:51:1751,2015-11-29
-58.868206,-34.459255,20.850182,2015-11-29T10:17:55.613-03:00,10:17:55:1755,2015-11-29
-58.868103,-34.459312,20.857212,2015-11-29T10:17:59.470-03:00,10:17:59:1759,2015-11-29
-58.86803,-34.459404,20.864767,2015-11-29T10:18:03.327-03:00,10:18:03:183,2015-11-29
-58.867966,-34.4595,20.872175,2015-11-29T10:18:07.184-03:00,10:18:07:187,2015-11-29
-58.86789,-34.45959,20.87959,2015-11-29T10:18:11.041-03:00,10:18:11:1811,2015-11-29
-58.867832,-34.45967,20.886019,2015-11-29T10:18:14.898-03:00,10:18:14:1814,2015-11-29
-58.867775,-34.459774,20.893524,2015-11-29T10:18:18.755-03:00,10:18:18:1818,2015-11-29
-58.867725,-34.45988,20.901413,2015-11-29T10:18:22.611-03:00,10:18:22:1822,2015-11-29
-58.867672,-34.459988,20.909182,2015-11-29T10:18:26.468-03:00,10:18:26:1826,2015-11-29
-58.8676,-34.460087,20.917034,2015-11-29T10:18:30.325-03:00,10:18:30:1830,2015-11-29
-58.867523,-34.46017,20.924137,2015-11-29T10:18:34.182-03:00,10:18:34:1834,2015-11-29
-58.867455,-34.460266,20.931576,2015-11-29T10:18:38.039-03:00,10:18:38:1838,2015-11-29
-58.867374,-34.460358,20.93913,2015-11-29T10:18:41.896-03:00,10:18:41:1841,2015-11-29
-58.8673,-34.46044,20.946302,2015-11-29T10:18:45.753-03:00,10:18:45:1845,2015-11-29
-58.86723,-34.46053,20.953358,2015-11-29T10:18:49.610-03:00,10:18:49:1849,2015-11-29
-58.867165,-34.46061,20.96009,2015-11-29T10:18:53.466-03:00,10:18:53:1853,2015-11-29
-58.8671,-34.46069,20.966372,2015-11-29T10:18:57.323-03:00,10:18:57:1857,2015-11-29
-58.86702,-34.460773,20.973696,2015-11-29T10:19:01.180-03:00,10:19:01:191,2015-11-29
-58.86696,-34.46085,21.129148,2015-11-29T10:19:05.037-03:00,10:19:05:195,2015-11-29
-58.866898,-34.460934,21.22991,2015-11-29T10:19:08.894-03:00,10:19:08:198,2015-11-29
-58.86684,-34.461033,21.655552,2015-11-29T10:19:12.751-03:00,10:19:12:1912,2015-11-29
-58.866795,-34.461117,22.479254,2015-11-29T10:19:16.608-03:00,10:19:16:1916,2015-11-29
-58.866726,-34.461205,23.50972,2015-11-29T10:19:20.465-03:00,10:19:20:1920,2015-11-29
-58.866665,-34.46128,24.444067,2015-11-29T10:19:24.321-03:00,10:19:24:1924,2015-11-29
-58.866592,-34.461365,24.991241,2015-11-29T10:19:28.178-03:00,10:19:28:1928,2015-11-29
-58.86652,-34.46144,25.13648,2015-11-29T10:19:32.035-03:00,10:19:32:1932,2015-11-29
-58.86646,-34.461544,24.753937,2015-11-29T10:19:35.892-03:00,10:19:35:1935,2015-11-29
-58.866398,-34.461647,24.365416,2015-11-29T10:19:39.749-03:00,10:19:39:1939,2015-11-29
-58.86632,-34.461735,24.007677,2015-11-29T10:19:43.606-03:00,10:19:43:1943,2015-11-29
-58.86625,-34.46182,23.660398,2015-11-29T10:19:47.463-03:00,10:19:47:1947,2015-11-29
-58.866177,-34.46191,23.305948,2015-11-29T10:19:51.320-03:00,10:19:51:1951,2015-11-29
-58.866108,-34.461998,22.952095,2015-11-29T10:19:55.176-03:00,10:19:55:1955,2015-11-29
-58.866047,-34.462097,22.581804,2015-11-29T10:19:59.033-03:00,10:19:59:1959,2015-11-29
-58.86598,-34.46219,22.230042,2015-11-29T10:20:02.890-03:00,10:20:02:202,2015-11-29
-58.865913,-34.462288,21.85736,2015-11-29T10:20:06.747-03:00,10:20:06:206,2015-11-29
-58.865856,-34.46238,21.509485,2015-11-29T10:20:10.604-03:00,10:20:10:2010,2015-11-29
-58.8658,-34.462486,21.12455,2015-11-29T10:20:14.461-03:00,10:20:14:2014,2015-11-29
-58.865746,-34.462593,20.745892,2015-11-29T10:20:18.318-03:00,10:20:18:2018,2015-11-29
-58.865772,-34.462696,20.398613,2015-11-29T10:20:22.175-03:00,10:20:22:2022,2015-11-29
-58.86588,-34.46277,20.010689,2015-11-29T10:20:26.031-03:00,10:20:26:2026,2015-11-29
-58.86597,-34.462822,19.774128,2015-11-29T10:20:29.888-03:00,10:20:29:2029,2015-11-29
-58.86607,-34.462868,19.420675,2015-11-29T10:20:33.745-03:00,10:20:33:2033,2015-11-29
-58.8662,-34.462914,19.084116,2015-11-29T10:20:37.602-03:00,10:20:37:2037,2015-11-29
-58.866333,-34.462933,19.012138,2015-11-29T10:20:41.459-03:00,10:20:41:2041,2015-11-29
-58.86645,-34.462982,18.94091,2015-11-29T10:20:45.316-03:00,10:20:45:2045,2015-11-29
-58.86653,-34.463047,18.88253,2015-11-29T10:20:49.173-03:00,10:20:49:2049,2015-11-29
-58.86665,-34.463116,18.80569,2015-11-29T10:20:53.030-03:00,10:20:53:2053,2015-11-29
-58.86678,-34.46316,18.73024,2015-11-29T10:20:56.886-03:00,10:20:56:2056,2015-11-29
-58.8669,-34.463215,18.657625,2015-11-29T10:21:00.743-03:00,10:21:00:210,2015-11-29
-58.86702,-34.46325,18.591085,2015-11-29T10:21:04.600-03:00,10:21:04:214,2015-11-29
-58.867138,-34.463287,17.989435,2015-11-29T10:21:08.457-03:00,10:21:08:218,2015-11-29
-58.86725,-34.463238,17.95078,2015-11-29T10:21:12.314-03:00,10:21:12:2112,2015-11-29
-58.86731,-34.463154,17.896086,2015-11-29T10:21:16.171-03:00,10:21:16:2116,2015-11-29
-58.867367,-34.46307,17.843178,2015-11-29T10:21:20.028-03:00,10:21:20:2120,2015-11-29
-58.867416,-34.462982,17.791212,2015-11-29T10:21:23.885-03:00,10:21:23:2123,2015-11-29
-58.867474,-34.462902,17.738998,2015-11-29T10:21:27.741-03:00,10:21:27:2127,2015-11-29
-58.86754,-34.462807,17.67939,2015-11-29T10:21:31.598-03:00,10:21:31:2131,2015-11-29
-58.867603,-34.46273,17.62683,2015-11-29T10:21:35.455-03:00,10:21:35:2135,2015-11-29
-58.867672,-34.462658,17.202278,2015-11-29T10:21:39.312-03:00,10:21:39:2139,2015-11-29
-58.86774,-34.462578,17.180933,2015-11-29T10:21:43.169-03:00,10:21:43:2143,2015-11-29
-58.8678,-34.462494,17.159666,2015-11-29T10:21:47.026-03:00,10:21:47:2147,2015-11-29
-58.867863,-34.46241,17.139118,2015-11-29T10:21:50.883-03:00,10:21:50:2150,2015-11-29
-58.867924,-34.46233,17.118336,2015-11-29T10:21:54.740-03:00,10:21:54:2154,2015-11-29
-58.867996,-34.462234,17.093943,2015-11-29T10:21:58.596-03:00,10:21:58:2158,2015-11-29
-58.868065,-34.46214,17.070656,2015-11-29T10:22:02.453-03:00,10:22:02:222,2015-11-29
-58.868126,-34.46204,17.046165,2015-11-29T10:22:06.310-03:00,10:22:06:226,2015-11-29
-58.868195,-34.461952,17.023481,2015-11-29T10:22:10.167-03:00,10:22:10:2210,2015-11-29
-58.868248,-34.461872,17.003729,2015-11-29T10:22:14.024-03:00,10:22:14:2214,2015-11-29
-58.8683,-34.461792,16.98419,2015-11-29T10:22:17.881-03:00,10:22:17:2217,2015-11-29
-58.868362,-34.461708,16.962904,2015-11-29T10:22:21.738-03:00,10:22:21:2221,2015-11-29
-58.86841,-34.461617,16.941637,2015-11-29T10:22:25.594-03:00,10:22:25:2225,2015-11-29
-58.86846,-34.46152,16.919243,2015-11-29T10:22:29.451-03:00,10:22:29:2229,2015-11-29
-58.868538,-34.461433,16.89518,2015-11-29T10:22:33.308-03:00,10:22:33:2233,2015-11-29
-58.868603,-34.46135,16.873623,2015-11-29T10:22:37.165-03:00,10:22:37:2237,2015-11-29
-58.86868,-34.46127,16.851908,2015-11-29T10:22:41.022-03:00,10:22:41:2241,2015-11-29
-58.86877,-34.461185,16.77519,2015-11-29T10:22:44.879-03:00,10:22:44:2244,2015-11-29
-58.868828,-34.4611,16.691336,2015-11-29T10:22:48.736-03:00,10:22:48:2248,2015-11-29
-58.868908,-34.461014,16.59329,2015-11-29T10:22:52.593-03:00,10:22:52:2252,2015-11-29
-58.869015,-34.460945,16.49332,2015-11-29T10:22:56.449-03:00,10:22:56:2256,2015-11-29
-58.86915,-34.46096,15.99155,2015-11-29T10:23:00.306-03:00,10:23:00:230,2015-11-29
-58.869274,-34.461002,15.449111,2015-11-29T10:23:04.163-03:00,10:23:04:234,2015-11-29
-58.86937,-34.461052,15.046003,2015-11-29T10:23:08.020-03:00,10:23:08:238,2015-11-29
-58.869465,-34.461098,16.649487,2015-11-29T10:23:11.877-03:00,10:23:11:2311,2015-11-29
-58.86956,-34.46117,18.566313,2015-11-29T10:23:15.734-03:00,10:23:15:2315,2015-11-29
-58.869648,-34.461227,20.184185,2015-11-29T10:23:19.591-03:00,10:23:19:2319,2015-11-29
-58.869747,-34.46128,21.915564,2015-11-29T10:23:23.448-03:00,10:23:23:2323,2015-11-29
-58.86974,-34.461376,24.834873,2015-11-29T10:23:27.304-03:00,10:23:27:2327,2015-11-29
-58.86966,-34.461445,25.206984,2015-11-29T10:23:31.161-03:00,10:23:31:2331,2015-11-29
-58.869587,-34.461525,25.212343,2015-11-29T10:23:35.018-03:00,10:23:35:2335,2015-11-29
-58.86952,-34.461617,25.217913,2015-11-29T10:23:38.875-03:00,10:23:38:2338,2015-11-29
-58.86946,-34.461693,25.222765,2015-11-29T10:23:42.732-03:00,10:23:42:2342,2015-11-29
-58.869396,-34.46178,25.22824,2015-11-29T10:23:46.589-03:00,10:23:46:2346,2015-11-29
-58.869328,-34.461876,25.234148,2015-11-29T10:23:50.446-03:00,10:23:50:2350,2015-11-29
-58.86927,-34.46196,25.239212,2015-11-29T10:23:54.303-03:00,10:23:54:2354,2015-11-29
-58.869213,-34.462048,25.244524,2015-11-29T10:23:58.159-03:00,10:23:58:2358,2015-11-29
-58.86915,-34.462128,25.249683,2015-11-29T10:24:02.016-03:00,10:24:02:242,2015-11-29
-58.869087,-34.462208,25.254665,2015-11-29T10:24:05.873-03:00,10:24:05:245,2015-11-29
-58.86903,-34.462284,25.259481,2015-11-29T10:24:09.730-03:00,10:24:09:249,2015-11-29
-58.868973,-34.462368,25.264492,2015-11-29T10:24:13.587-03:00,10:24:13:2413,2015-11-29
-58.86891,-34.462452,25.269823,2015-11-29T10:24:17.444-03:00,10:24:17:2417,2015-11-29
-58.868835,-34.46255,25.27587,2015-11-29T10:24:21.301-03:00,10:24:21:2421,2015-11-29
-58.868748,-34.462643,25.282166,2015-11-29T10:24:25.158-03:00,10:24:25:2425,2015-11-29
-58.86867,-34.462723,25.287611,2015-11-29T10:24:29.014-03:00,10:24:29:2429,2015-11-29
-58.868595,-34.46282,25.293701,2015-11-29T10:24:32.871-03:00,10:24:32:2432,2015-11-29
-58.86853,-34.462894,25.298616,2015-11-29T10:24:36.728-03:00,10:24:36:2436,2015-11-29
-58.868458,-34.462982,25.304216,2015-11-29T10:24:40.585-03:00,10:24:40:2440,2015-11-29
-58.868393,-34.463078,25.31013,2015-11-29T10:24:44.442-03:00,10:24:44:2444,2015-11-29
-58.868336,-34.46317,25.3156,2015-11-29T10:24:48.299-03:00,10:24:48:2448,2015-11-29
-58.86827,-34.463272,25.321798,2015-11-29T10:24:52.156-03:00,10:24:52:2452,2015-11-29
-58.86823,-34.463367,25.327091,2015-11-29T10:24:56.013-03:00,10:24:56:2456,2015-11-29
-58.868137,-34.463455,25.333225,2015-11-29T10:24:59.869-03:00,10:24:59:2459,2015-11-29
-58.86806,-34.463547,25.339249,2015-11-29T10:25:03.726-03:00,10:25:03:253,2015-11-29
-58.867996,-34.463646,25.345097,2015-11-29T10:25:07.583-03:00,10:25:07:257,2015-11-29
-58.867935,-34.46374,25.350819,2015-11-29T10:25:11.440-03:00,10:25:11:2511,2015-11-29
-58.867855,-34.463825,25.356607,2015-11-29T10:25:15.297-03:00,10:25:15:2515,2015-11-29
-58.86778,-34.46391,25.362139,2015-11-29T10:25:19.154-03:00,10:25:19:2519,2015-11-29
-58.867718,-34.463985,25.367044,2015-11-29T10:25:23.011-03:00,10:25:23:2523,2015-11-29
-58.867653,-34.46406,25.37188,2015-11-29T10:25:26.868-03:00,10:25:26:2526,2015-11-29
-58.867573,-34.46415,25.404795,2015-11-29T10:25:30.724-03:00,10:25:30:2530,2015-11-29
-58.867504,-34.46423,25.01014,2015-11-29T10:25:34.581-03:00,10:25:34:2534,2015-11-29
-58.867443,-34.464314,24.630035,2015-11-29T10:25:38.438-03:00,10:25:38:2538,2015-11-29
-58.86739,-34.46439,24.27371,2015-11-29T10:25:42.295-03:00,10:25:42:2542,2015-11-29
-58.86731,-34.464485,23.829014,2015-11-29T10:25:46.152-03:00,10:25:46:2546,2015-11-29
-58.867226,-34.46456,23.424067,2015-11-29T10:25:50.009-03:00,10:25:50:2550,2015-11-29
-58.86715,-34.46463,23.052126,2015-11-29T10:25:53.866-03:00,10:25:53:2553,2015-11-29
-58.867157,-34.46472,22.679121,2015-11-29T10:25:57.723-03:00,10:25:57:2557,2015-11-29
-58.867275,-34.464684,22.251814,2015-11-29T10:26:01.579-03:00,10:26:01:261,2015-11-29
-58.867332,-34.46459,21.842607,2015-11-29T10:26:05.436-03:00,10:26:05:265,2015-11-29
-58.8674,-34.4645,21.4224,2015-11-29T10:26:09.293-03:00,10:26:09:269,2015-11-29
-58.86747,-34.46442,21.044426,2015-11-29T10:26:13.150-03:00,10:26:13:2613,2015-11-29
-58.86755,-34.464348,20.648706,2015-11-29T10:26:17.007-03:00,10:26:17:2617,2015-11-29
-58.86762,-34.464268,20.270021,2015-11-29T10:26:20.864-03:00,10:26:20:2620,2015-11-29
-58.867687,-34.464176,19.838457,2015-11-29T10:26:24.721-03:00,10:26:24:2624,2015-11-29
-58.86775,-34.46409,19.44522,2015-11-29T10:26:28.578-03:00,10:26:28:2628,2015-11-29
-58.8678,-34.463993,18.204472,2015-11-29T10:26:32.434-03:00,10:26:32:2632,2015-11-29
-58.86786,-34.463913,17.198599,2015-11-29T10:26:36.291-03:00,10:26:36:2636,2015-11-29
-58.86792,-34.463814,16.539745,2015-11-29T10:26:40.148-03:00,10:26:40:2640,2015-11-29
-58.86799,-34.463737,16.448715,2015-11-29T10:26:44.005-03:00,10:26:44:2644,2015-11-29
-58.868057,-34.463646,16.384062,2015-11-29T10:26:47.862-03:00,10:26:47:2647,2015-11-29
-58.868122,-34.463566,16.325436,2015-11-29T10:26:51.719-03:00,10:26:51:2651,2015-11-29
-58.868187,-34.46348,16.263577,2015-11-29T10:26:55.576-03:00,10:26:55:2655,2015-11-29
-58.86824,-34.463398,16.205936,2015-11-29T10:26:59.433-03:00,10:26:59:2659,2015-11-29
-58.868294,-34.46329,16.135038,2015-11-29T10:27:03.289-03:00,10:27:03:273,2015-11-29
-58.868347,-34.463196,16.080105,2015-11-29T10:27:07.146-03:00,10:27:07:277,2015-11-29
-58.86842,-34.46312,16.080105,2015-11-29T10:27:11.003-03:00,10:27:11:2711,2015-11-29
-58.868496,-34.463036,16.080105,2015-11-29T10:27:14.860-03:00,10:27:14:2714,2015-11-29
-58.868553,-34.46295,16.080105,2015-11-29T10:27:18.717-03:00,10:27:18:2718,2015-11-29
-58.86862,-34.462868,16.080105,2015-11-29T10:27:22.574-03:00,10:27:22:2722,2015-11-29
-58.86862,-34.462868,16.080105,2015-11-29T10:27:26.431-03:00,10:27:26:2726,2015-11-29
-58.868683,-34.462788,16.080105,2015-11-29T10:27:30.288-03:00,10:27:30:2730,2015-11-29
-58.475838,-34.573566,8.994481,2015-12-06T10:45:28.000-03:00,10:45:28:4528,2015-12-06
-58.475677,-34.573753,10.854061,2015-12-06T10:45:32.275-03:00,10:45:32:4532,2015-12-06
-58.475567,-34.573822,11.814968,2015-12-06T10:45:36.550-03:00,10:45:36:4536,2015-12-06
-58.475468,-34.573864,12.569914,2015-12-06T10:45:40.825-03:00,10:45:40:4540,2015-12-06
-58.47538,-34.573956,13.518967,2015-12-06T10:45:45.100-03:00,10:45:45:4545,2015-12-06
-58.47531,-34.57405,14.43468,2015-12-06T10:45:49.375-03:00,10:45:49:4549,2015-12-06
-58.47524,-34.57414,13.772252,2015-12-06T10:45:53.650-03:00,10:45:53:4553,2015-12-06
-58.475132,-34.57419,13.127925,2015-12-06T10:45:57.925-03:00,10:45:57:4557,2015-12-06
-58.475002,-34.574142,12.404967,2015-12-06T10:46:02.200-03:00,10:46:02:462,2015-12-06
-58.474888,-34.574074,11.668432,2015-12-06T10:46:06.475-03:00,10:46:06:466,2015-12-06
-58.474792,-34.574017,11.054088,2015-12-06T10:46:10.750-03:00,10:46:10:4610,2015-12-06
-58.474686,-34.573948,10.358283,2015-12-06T10:46:15.025-03:00,10:46:15:4615,2015-12-06
-58.474575,-34.57389,9.682278,2015-12-06T10:46:19.300-03:00,10:46:19:4619,2015-12-06
-58.47451,-34.57381,9.066802,2015-12-06T10:46:23.575-03:00,10:46:23:4623,2015-12-06
-58.47456,-34.5737,8.18163,2015-12-06T10:46:27.850-03:00,10:46:27:4627,2015-12-06
-58.47463,-34.5736,7.68954,2015-12-06T10:46:32.125-03:00,10:46:32:4632,2015-12-06
-58.4747,-34.573505,7.177545,2015-12-06T10:46:36.400-03:00,10:46:36:4636,2015-12-06
-58.474773,-34.573433,6.5385847,2015-12-06T10:46:40.675-03:00,10:46:40:4640,2015-12-06
-58.474842,-34.573345,5.927631,2015-12-06T10:46:44.950-03:00,10:46:44:4644,2015-12-06
-58.474907,-34.573246,5.2561035,2015-12-06T10:46:49.225-03:00,10:46:49:4649,2015-12-06
-58.474964,-34.573162,4.531047,2015-12-06T10:46:53.500-03:00,10:46:53:4653,2015-12-06
-58.47506,-34.5731,4.0389843,2015-12-06T10:46:57.775-03:00,10:46:57:4657,2015-12-06
-58.475136,-34.573025,3.8755543,2015-12-06T10:47:02.050-03:00,10:47:02:472,2015-12-06
-58.475254,-34.573013,5.194596,2015-12-06T10:47:06.325-03:00,10:47:06:476,2015-12-06
-58.47534,-34.573086,6.5685973,2015-12-06T10:47:10.600-03:00,10:47:10:4710,2015-12-06
-58.47544,-34.573166,8.139234,2015-12-06T10:47:14.875-03:00,10:47:14:4714,2015-12-06
-58.475533,-34.57324,9.560867,2015-12-06T10:47:19.150-03:00,10:47:19:4719,2015-12-06
-58.475636,-34.57332,10.175215,2015-12-06T10:47:23.425-03:00,10:47:23:4723,2015-12-06
-58.47573,-34.573376,9.881784,2015-12-06T10:47:27.700-03:00,10:47:27:4727,2015-12-06
-58.475815,-34.573452,9.564815,2015-12-06T10:47:31.975-03:00,10:47:31:4731,2015-12-06
-58.47581,-34.573555,9.25195,2015-12-06T10:47:36.250-03:00,10:47:36:4736,2015-12-06
-58.47576,-34.57364,8.958521,2015-12-06T10:47:40.525-03:00,10:47:40:4740,2015-12-06
-58.475685,-34.57371,8.6670065,2015-12-06T10:47:44.800-03:00,10:47:44:4744,2015-12-06
-58.475586,-34.5738,8.307336,2015-12-06T10:47:49.075-03:00,10:47:49:4749,2015-12-06
-58.475513,-34.573887,7.991461,2015-12-06T10:47:53.350-03:00,10:47:53:4753,2015-12-06
-58.475452,-34.573967,7.69721,2015-12-06T10:47:57.625-03:00,10:47:57:4757,2015-12-06
-58.475395,-34.574055,7.390915,2015-12-06T10:48:01.900-03:00,10:48:01:481,2015-12-06
-58.47534,-34.57414,7.1067915,2015-12-06T10:48:06.175-03:00,10:48:06:486,2015-12-06
-58.475277,-34.57422,6.8095293,2015-12-06T10:48:10.450-03:00,10:48:10:4810,2015-12-06
-58.475163,-34.574253,6.501592,2015-12-06T10:48:14.725-03:00,10:48:14:4814,2015-12-06
-58.475044,-34.5742,6.172852,2015-12-06T10:48:19.000-03:00,10:48:19:4819,2015-12-06
-58.474937,-34.574142,5.8512287,2015-12-06T10:48:23.275-03:00,10:48:23:4823,2015-12-06
-58.474842,-34.574062,5.50497,2015-12-06T10:48:27.550-03:00,10:48:27:4827,2015-12-06
-58.47473,-34.573986,5.1425624,2015-12-06T10:48:31.825-03:00,10:48:31:4831,2015-12-06
-58.474617,-34.573917,5.1098695,2015-12-06T10:48:36.100-03:00,10:48:36:4836,2015-12-06
